Audit_ID,Object,Source,Numerator,Denominator,Unknown_Count,Percentage,Status,Rule
DEN_CHR00197,CHR00197,T11_TRIAL_CHARACTERISTICS.csv,58,335,58,17.313433,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_CHR00198,CHR00198,T11_TRIAL_CHARACTERISTICS.csv,10,335,58,2.985075,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_CHR00199,CHR00199,T11_TRIAL_CHARACTERISTICS.csv,136,335,0,40.597015,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_CHR00200,CHR00200,T11_TRIAL_CHARACTERISTICS.csv,35,335,0,10.447761,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_CHR00201,CHR00201,T11_TRIAL_CHARACTERISTICS.csv,164,335,0,48.955224,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_CHR00202,CHR00202,T11_TRIAL_CHARACTERISTICS.csv,335,335,0,100.0,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Raw_Agreement,REL001_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Positive_Agreement,REL001_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Negative_Agreement,REL001_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Cohen_Kappa,REL001_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Gwet_AC1,REL001_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL001_Gwet_AC2,REL001_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Raw_Agreement,REL002_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Positive_Agreement,REL002_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Negative_Agreement,REL002_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Cohen_Kappa,REL002_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Gwet_AC1,REL002_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL002_Gwet_AC2,REL002_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Raw_Agreement,REL003_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Positive_Agreement,REL003_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Negative_Agreement,REL003_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Cohen_Kappa,REL003_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Gwet_AC1,REL003_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL003_Gwet_AC2,REL003_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Raw_Agreement,REL004_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Positive_Agreement,REL004_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Negative_Agreement,REL004_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Cohen_Kappa,REL004_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Gwet_AC1,REL004_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL004_Gwet_AC2,REL004_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Raw_Agreement,REL005_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Positive_Agreement,REL005_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Negative_Agreement,REL005_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Cohen_Kappa,REL005_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Gwet_AC1,REL005_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL005_Gwet_AC2,REL005_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Raw_Agreement,REL006_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Positive_Agreement,REL006_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Negative_Agreement,REL006_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Cohen_Kappa,REL006_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Gwet_AC1,REL006_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL006_Gwet_AC2,REL006_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Raw_Agreement,REL007_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Positive_Agreement,REL007_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Negative_Agreement,REL007_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Cohen_Kappa,REL007_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Gwet_AC1,REL007_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL007_Gwet_AC2,REL007_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Raw_Agreement,REL008_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Positive_Agreement,REL008_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Negative_Agreement,REL008_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Cohen_Kappa,REL008_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Gwet_AC1,REL008_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL008_Gwet_AC2,REL008_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Raw_Agreement,REL009_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Positive_Agreement,REL009_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Negative_Agreement,REL009_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Cohen_Kappa,REL009_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Gwet_AC1,REL009_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL009_Gwet_AC2,REL009_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Raw_Agreement,REL010_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Positive_Agreement,REL010_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Negative_Agreement,REL010_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Cohen_Kappa,REL010_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Gwet_AC1,REL010_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL010_Gwet_AC2,REL010_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Raw_Agreement,REL011_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Positive_Agreement,REL011_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Negative_Agreement,REL011_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Cohen_Kappa,REL011_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Gwet_AC1,REL011_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL011_Gwet_AC2,REL011_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Raw_Agreement,REL012_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Positive_Agreement,REL012_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Negative_Agreement,REL012_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Cohen_Kappa,REL012_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Gwet_AC1,REL012_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL012_Gwet_AC2,REL012_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Raw_Agreement,REL013_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Positive_Agreement,REL013_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Negative_Agreement,REL013_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Cohen_Kappa,REL013_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Gwet_AC1,REL013_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL013_Gwet_AC2,REL013_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Raw_Agreement,REL014_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Positive_Agreement,REL014_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Negative_Agreement,REL014_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Cohen_Kappa,REL014_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Gwet_AC1,REL014_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL014_Gwet_AC2,REL014_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Raw_Agreement,REL015_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Positive_Agreement,REL015_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Negative_Agreement,REL015_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Cohen_Kappa,REL015_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Gwet_AC1,REL015_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL015_Gwet_AC2,REL015_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Raw_Agreement,REL016_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Positive_Agreement,REL016_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Negative_Agreement,REL016_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Cohen_Kappa,REL016_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Gwet_AC1,REL016_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL016_Gwet_AC2,REL016_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Raw_Agreement,REL017_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Positive_Agreement,REL017_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Negative_Agreement,REL017_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Cohen_Kappa,REL017_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Gwet_AC1,REL017_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL017_Gwet_AC2,REL017_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Raw_Agreement,REL018_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Positive_Agreement,REL018_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Negative_Agreement,REL018_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Cohen_Kappa,REL018_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Gwet_AC1,REL018_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL018_Gwet_AC2,REL018_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Raw_Agreement,REL019_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Positive_Agreement,REL019_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Negative_Agreement,REL019_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Cohen_Kappa,REL019_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Gwet_AC1,REL019_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL019_Gwet_AC2,REL019_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Raw_Agreement,REL020_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Positive_Agreement,REL020_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Negative_Agreement,REL020_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Cohen_Kappa,REL020_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Gwet_AC1,REL020_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL020_Gwet_AC2,REL020_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,10854,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Raw_Agreement,REL021_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Positive_Agreement,REL021_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Negative_Agreement,REL021_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Cohen_Kappa,REL021_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Gwet_AC1,REL021_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL021_Gwet_AC2,REL021_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,1206,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Raw_Agreement,REL022_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Positive_Agreement,REL022_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Negative_Agreement,REL022_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Cohen_Kappa,REL022_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Gwet_AC1,REL022_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL022_Gwet_AC2,REL022_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Raw_Agreement,REL023_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Positive_Agreement,REL023_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Negative_Agreement,REL023_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Cohen_Kappa,REL023_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Gwet_AC1,REL023_Gwet_AC1,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL023_Gwet_AC2,REL023_Gwet_AC2,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL024_Raw_Agreement,REL024_Raw_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL024_Positive_Agreement,REL024_Positive_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL024_Negative_Agreement,REL024_Negative_Agreement,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
DEN_REL024_Cohen_Kappa,REL024_Cohen_Kappa,T14_RELIABILITY_SUMMARY.csv,,7567,,,PASS,0<=numerator<=denominator; 0<=unknown<=denominator; percentage reconciles
