Register_ID,Artifact_Type,Source_File,Source_Row_Number,Row_Key,Field,Value,Numerator_Context,Denominator_Context,Percent_Context,Source_SHA256,Interpretation_Boundary
NRR001189,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,13,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=2,Denominator,304,71,304,23.355263,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001190,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,13,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=2,Unknown_Count,61,71,304,23.355263,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001191,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,13,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=2,Percent,23.355263,71,304,23.355263,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001192,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,14,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=3,Category,3,38,304,12.5,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001193,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,14,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=3,Count,38,38,304,12.5,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001194,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,14,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=3,Denominator,304,38,304,12.5,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001195,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,14,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=3,Unknown_Count,61,38,304,12.5,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001196,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,14,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=3,Percent,12.5,38,304,12.5,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001197,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,15,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=4,Category,4,21,304,6.907895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001198,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,15,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=4,Count,21,21,304,6.907895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001199,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,15,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=4,Denominator,304,21,304,6.907895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001200,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,15,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=4,Unknown_Count,61,21,304,6.907895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001201,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,15,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=4,Percent,6.907895,21,304,6.907895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001202,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,16,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=5,Category,5,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001203,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,16,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=5,Count,2,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001204,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,16,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=5,Denominator,304,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001205,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,16,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=5,Unknown_Count,61,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001206,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,16,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=DOMAIN_COUNT|Category=5,Percent,0.657895,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001207,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,17,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=YES,Count,2,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001208,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,17,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=YES,Denominator,304,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001209,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,17,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=YES,Unknown_Count,61,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001210,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,17,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=YES,Percent,0.657895,2,304,0.657895,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001211,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,18,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=NO,Count,241,241,304,79.276316,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001212,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,18,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=NO,Denominator,304,241,304,79.276316,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001213,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,18,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=NO,Unknown_Count,61,241,304,79.276316,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001214,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,18,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=NO,Percent,79.276316,241,304,79.276316,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001215,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,19,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=UNKNOWN,Count,61,61,304,20.065789,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001216,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,19,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=UNKNOWN,Denominator,304,61,304,20.065789,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001217,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,19,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=UNKNOWN,Unknown_Count,61,61,304,20.065789,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001218,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,19,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Metric=ALL_DOMAINS_PRESENT|Category=UNKNOWN,Percent,20.065789,61,304,20.065789,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001219,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,20,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=0,Category,0,117,184,63.586957,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001220,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,20,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=0,Count,117,117,184,63.586957,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001221,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,20,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=0,Denominator,184,117,184,63.586957,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001222,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,20,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=0,Unknown_Count,23,117,184,63.586957,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001223,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,20,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=0,Percent,63.586957,117,184,63.586957,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001224,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,21,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=1,Category,1,63,184,34.23913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001225,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,21,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=1,Count,63,63,184,34.23913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001226,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,21,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=1,Denominator,184,63,184,34.23913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001227,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,21,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=1,Unknown_Count,23,63,184,34.23913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001228,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,21,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=1,Percent,34.23913,63,184,34.23913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001229,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,22,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=2,Category,2,4,184,2.173913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001230,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,22,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=2,Count,4,4,184,2.173913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001231,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,22,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=2,Denominator,184,4,184,2.173913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001232,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,22,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=2,Unknown_Count,23,4,184,2.173913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001233,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,22,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=2,Percent,2.173913,4,184,2.173913,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001234,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,23,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=3,Category,3,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001235,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,23,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=3,Count,0,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001236,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,23,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=3,Denominator,184,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001237,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,23,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=3,Unknown_Count,23,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001238,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,23,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=3,Percent,0.0,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001239,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,24,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=4,Category,4,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001240,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,24,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=4,Count,0,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001241,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,24,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=4,Denominator,184,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001242,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,24,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=4,Unknown_Count,23,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001243,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,24,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=4,Percent,0.0,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001244,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,25,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=5,Category,5,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001245,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,25,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=5,Count,0,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001246,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,25,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=5,Denominator,184,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
NRR001247,TABLE,outputs/step_13_corrected_1218_r3c/tables/T09_OUTCOME_COVERAGE_SCORES.csv,25,Framework=OUTPUTS|Coverage_Window=PRIMARY_ONLY|Metric=DOMAIN_COUNT|Category=5,Unknown_Count,23,0,184,0.0,38d53ea6c472960534bf9c9cecde74bc19bfd2515543005b2687fa50f5bdf73d,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
